"Subject","Complement_type","Itemnum","LexTALE_score","rating","zrating","group","cen","nor"
"89","S","270",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","271",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","272",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","273",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","274",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","275",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","276",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","277",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","278",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","279",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","327",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","328",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","329",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","330",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","331",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","332",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","333",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","334",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","S","335",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"89","Z","336",77.5,NA,NA,"L2_English",5.9719222462203,0.408530973532622
"94","S","42",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","43",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","44",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","45",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","46",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","47",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","48",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","49",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","50",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","51",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","213",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","214",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","215",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","216",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","217",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","218",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","219",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","220",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","221",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","222",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","270",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","271",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","272",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","273",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","274",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","275",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","276",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","277",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","S","278",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","279",80,NA,NA,"L2_English",8.4719222462203,0.579552529360474
"94","Z","327",80,4,-0.889535607299048,"L2_English",8.4719222462203,0.579552529360474
"94","S","328",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","329",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","S","330",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","331",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","S","332",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","333",80,5,-0.333575852737143,"L2_English",8.4719222462203,0.579552529360474
"94","S","334",80,5,-0.333575852737143,"L2_English",8.4719222462203,0.579552529360474
"94","S","335",80,7,0.778343656386667,"L2_English",8.4719222462203,0.579552529360474
"94","Z","336",80,4,-0.889535607299048,"L2_English",8.4719222462203,0.579552529360474
"43","S","42",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","43",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","44",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","45",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","46",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","47",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","48",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","49",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","50",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","51",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","213",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","214",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","215",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","216",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","217",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","218",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","219",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","220",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","221",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","222",50,NA,NA,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","270",50,2,-2.00145511642286,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","271",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","272",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","273",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","274",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","275",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","276",50,1,-2.55741487098476,"L2_English",-21.5280777537797,-1.47270614057375
"43","Z","277",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
"43","S","278",50,7,0.778343656386667,"L2_English",-21.5280777537797,-1.47270614057375
